,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,glb_ax,glb_ay,glb_az,glb_res,ID
703,11.716667,-0.425,0.618,9.569,8.867,5.762,7.152,41.0,-52.0,9.1,-0.382,1.246,18.367,5.117,7.452,34.806,0.044,0.064,0.299,0.951,0.8106164289812698,0.2737571680927483,9.56013953967114,9.59834933725586,704
704,11.733333,-0.961,0.828,9.589,7.251,2.452,9.238,41.1,-51.8,10.2,-1.085,3.389,17.221,5.289,7.566,34.933,0.045,0.065,0.3,0.951,0.2919544030446559,0.1314244074186507,9.667239329388588,9.672539790561732,705
705,11.75,-1.518,0.751,9.709,3.459,-14.444,9.726,40.8,-51.8,10.1,-1.835,1.356,18.021,5.442,7.516,35.085,0.047,0.064,0.301,0.95,-0.08981850663275648,-0.2747093181241309,9.851369114311067,9.855607845282805,706
706,11.766667,-0.721,0.84,9.694,1.269,-27.267,10.263,40.3,-52.1,10.2,0.269,3.488,18.377,5.631,7.165,35.22,0.048,0.061,0.302,0.95,0.4734478095311665,0.19316359720704468,9.743593382133934,9.75700143486717,707
707,11.783333,0.219,1.206,9.455,1.353,-23.051,12.115,41.0,-50.1,10.6,0.417,2.687,16.56,5.874,6.705,35.37,0.05,0.058,0.303,0.95,0.9502573740755189,0.9591158219583424,9.438036329824348,9.534118837102879,708
708,11.8,0.636,1.191,9.407,2.045,-9.981,12.4,39.6,-52.1,9.6,1.279,4.523,16.847,6.081,6.401,35.607,0.052,0.055,0.305,0.949,1.2638412037522124,1.1360110953422762,9.350230489295834,9.503400759728068,709
709,11.816667,0.211,1.465,9.553,1.607,4.615,11.167,40.6,-51.7,9.8,1.305,2.133,18.049,6.205,6.325,35.782,0.053,0.054,0.307,0.949,0.7852281807096446,1.0884419666461118,9.573362303259133,9.666982724718197,710
710,11.833333,-0.169,1.125,9.645,2.079,8.831,7.17,40.3,-51.7,11.2,0.513,3.758,17.7,6.249,6.419,35.932,0.054,0.055,0.308,0.948,0.7028501636508953,0.593927799685616,9.668167479735574,9.711859296756725,711
711,11.85,-0.263,0.937,9.679,0.122,5.71,2.558,40.3,-51.5,11.3,0.906,3.751,20.819,6.268,6.504,35.992,0.054,0.056,0.309,0.948,0.7533801503318481,0.39228105011712955,9.690650799962043,9.727804428543987,712
712,11.866667,-0.512,0.966,9.594,-0.718,-1.353,1.009,40.2,-51.7,11.9,0.462,2.458,17.238,6.297,6.514,36.003,0.054,0.056,0.309,0.948,0.5275365370665869,0.2694492166078285,9.637906324598159,9.65609320584676,713
713,11.883333,-0.561,0.944,9.51,1.189,-11.988,3.71,41.7,-51.6,10.8,-0.964,1.913,17.252,6.396,6.398,36.011,0.055,0.055,0.309,0.948,0.4817110967829288,0.20018688089954667,9.558966295157228,9.57318948940216,714
714,11.9,0.23,1.264,9.245,5.65,-8.18,6.264,40.8,-52.0,11.5,0.957,3.35,20.562,6.594,6.229,36.117,0.057,0.053,0.31,0.948,0.8880321638417201,0.8881294717118322,9.24895918022452,9.33384277776308,715
715,11.916667,0.451,1.529,9.262,8.717,3.552,8.505,40.5,-51.3,10.9,0.468,1.964,14.93,6.821,6.196,36.236,0.058,0.053,0.311,0.947,0.9308796501821514,1.2006165444168244,9.274581876836786,9.398185250355517,716
716,11.933333,-0.03,1.511,9.463,10.48,13.516,9.242,40.1,-49.9,11.4,-0.019,3.789,17.775,7.019,6.366,36.385,0.06,0.055,0.312,0.947,0.6271910116452024,0.8886000731652844,9.520998442646762,9.582921788264786,717
717,11.95,-0.727,1.095,9.629,8.847,12.03,4.702,40.1,-51.0,12.0,0.451,3.605,17.305,7.126,6.622,36.492,0.061,0.057,0.313,0.946,0.38203020865776655,0.14832556718845474,9.709647132918432,9.718291773763536,718
718,11.966667,-1.054,1.334,9.739,7.304,-0.185,0.179,41.2,-50.4,11.3,0.073,3.385,17.736,7.244,6.766,36.481,0.062,0.058,0.313,0.946,0.032901012586078165,0.1428681086161733,9.885195962999989,9.88628307302598,719
719,11.983333,-0.983,1.546,10.001,1.52,-12.357,0.236,40.6,-50.8,10.3,0.0,3.166,19.089,7.38,6.704,36.464,0.063,0.057,0.312,0.946,0.016936221395529055,0.32159410898507346,10.162317471594308,10.167418846491966,720
720,12.0,-0.446,1.399,9.485,0.487,-13.775,3.913,41.0,-49.7,11.4,0.424,2.186,17.167,7.515,6.491,36.484,0.064,0.056,0.313,0.946,0.4279481706668382,0.49866480645161715,9.575465303264874,9.597986351313487,721
721,12.016667,-0.031,1.082,9.084,7.302,-4.158,7.383,40.5,-50.1,12.0,0.225,3.7,19.135,7.687,6.357,36.598,0.066,0.054,0.314,0.946,0.8735191355232749,0.4708022581937251,9.094286698447238,9.148264370906647,722
722,12.033333,-0.221,0.935,9.044,14.238,2.685,8.502,40.4,-50.6,12.1,0.0,1.029,19.252,7.924,6.403,36.719,0.068,0.055,0.315,0.945,0.8279876542406382,0.2174687549719515,9.054509693243254,9.094888784366745,723
723,12.05,-0.569,1.424,9.407,17.374,-0.021,7.114,39.6,-50.3,11.6,0.0,3.268,18.576,8.238,6.517,36.794,0.071,0.056,0.315,0.945,0.3752158712623389,0.35733627585944494,9.517074646965197,9.531169183263929,724
724,12.066667,-0.404,1.578,9.655,12.688,-2.868,6.138,40.4,-49.7,11.9,0.0,3.14,18.027,8.57,6.569,36.863,0.073,0.056,0.316,0.944,0.5012937227219638,0.5278821189250508,9.764341763379583,9.79144141584884,725
725,12.083333,-0.833,1.273,9.603,6.708,-2.581,2.258,41.1,-49.3,13.2,0.0,3.629,19.119,8.74,6.585,36.884,0.075,0.056,0.316,0.944,0.3470849602439033,0.009192913811229442,9.716556721426995,9.722758199194299,726
726,12.1,-0.967,1.709,9.442,5.643,-2.536,3.876,41.5,-49.8,11.7,0.478,2.5,19.398,8.865,6.607,36.915,0.076,0.057,0.316,0.944,-0.025815554508883468,0.27266377769123057,9.640130809355263,9.644020634569381,727
727,12.116667,-0.515,2.479,9.055,6.644,5.636,12.031,40.0,-48.6,12.4,-0.117,3.349,18.785,9.028,6.692,37.059,0.077,0.057,0.317,0.943,-0.159523294348968,1.16698302905005,9.328257818503367,9.402323702149378,728
728,12.133333,-0.298,2.108,9.274,6.351,24.22,18.498,41.1,-47.8,11.9,0.0,3.827,19.112,9.144,6.992,37.345,0.078,0.06,0.32,0.942,0.3148938410867179,1.0043311993242872,9.456833757178428,9.515226954728929,729
729,12.15,-0.402,2.15,9.568,9.173,36.524,18.516,42.5,-48.3,12.3,0.0,4.574,17.146,9.196,7.54,37.699,0.079,0.064,0.322,0.941,0.33817173208348184,1.0111792749062538,9.756735332764732,9.814821852687903,730
730,12.166667,-0.796,1.922,9.972,13.574,30.737,11.144,42.8,-48.2,11.9,0.0,3.541,17.605,9.273,8.141,37.966,0.079,0.07,0.325,0.94,0.33368425598310736,0.6282378497366309,10.161813618713309,10.186681697196589,731
731,12.183333,-1.195,1.962,9.923,17.819,7.438,5.914,42.3,-48.8,12.5,-1.153,4.131,18.657,9.507,8.53,38.099,0.081,0.073,0.326,0.939,0.06749311212233153,0.42917116272668554,10.176180756693537,10.185450309141956,732
732,12.2,-0.772,2.226,9.737,15.525,-10.187,4.082,43.5,-48.1,12.0,0.478,5.571,17.7,9.874,8.569,38.123,0.084,0.073,0.326,0.939,0.2455692802301893,0.8579122751730313,9.978171739187228,10.017995258533517,733
733,12.216667,-0.387,2.252,9.36,6.972,-15.142,4.672,42.5,-46.7,12.1,0.0,5.91,18.657,10.213,8.411,38.189,0.087,0.072,0.326,0.938,0.4598526857287456,1.0700358392732705,9.564226670782055,9.634877944219117,734
734,12.233333,-0.442,2.36,9.352,1.35,-7.282,5.837,42.5,-47.6,12.6,-0.599,3.89,18.962,10.42,8.264,38.282,0.089,0.071,0.327,0.938,0.35247335518974643,1.0803235801626745,9.588197510274066,9.655302584590501,735
735,12.25,-0.421,1.871,9.42,-4.004,5.843,2.494,42.9,-46.7,13.0,1.144,4.015,19.032,10.453,8.255,38.36,0.089,0.071,0.328,0.938,0.6732323352271382,0.6997555272899058,9.564067253257468,9.613234731348236,736
736,12.266667,-0.104,2.2,9.515,-8.313,24.052,-0.421,43.2,-47.0,11.2,0.846,3.152,17.332,10.322,8.475,38.426,0.088,0.072,0.328,0.938,0.7601471909883044,1.1895821304085579,9.664011154952442,9.766577752723828,737
737,12.283333,0.127,1.916,9.238,-5.737,46.461,-0.689,42.5,-45.3,12.0,0.341,3.827,16.608,10.064,8.991,38.505,0.086,0.077,0.329,0.937,1.08204164987873,1.2086791001565405,9.294950763762682,9.435455950827176,738
738,12.3,0.067,0.951,9.127,11.02,72.109,3.421,43.8,-46.2,11.8,0.428,1.285,18.921,9.804,9.935,38.653,0.084,0.085,0.33,0.936,1.670531395052325,0.5460056427949238,9.006787534752924,9.176656199291767,739
739,12.316667,-0.657,0.723,9.277,35.109,91.412,6.26,44.5,-45.5,11.1,0.446,2.935,18.275,9.73,11.355,38.837,0.083,0.097,0.332,0.935,1.4556138038342323,0.07389790163138132,9.21373076197811,9.328296039470446,740
740,12.333333,-1.492,1.539,9.411,50.648,101.485,12.283,44.8,-45.4,11.4,-0.957,1.682,17.192,9.921,13.154,39.054,0.085,0.112,0.333,0.932,0.6233085496921208,0.36994370999061493,9.624766703838544,9.652020824677077,741
741,12.35,-2.356,1.675,8.915,47.227,103.514,16.518,48.1,-45.0,9.9,-1.907,3.586,16.512,10.124,15.071,39.307,0.086,0.128,0.335,0.929,0.012791407828932316,0.11625270420760431,9.371227651095142,9.37195742627974,742
742,12.366667,-2.675,0.269,7.605,42.435,115.272,20.044,47.7,-44.2,9.2,-1.956,1.85,16.286,10.278,17.108,39.699,0.087,0.146,0.338,0.926,0.4351275803872267,-1.0583353123898465,7.984647854184619,8.066226565129448,743
743,12.383333,-2.715,0.724,6.415,48.959,153.59,31.639,47.7,-44.0,9.3,0.0,1.836,14.532,10.353,19.55,40.218,0.088,0.166,0.342,0.921,-0.023392108803894307,-0.596843487223129,6.977883394053317,7.003401030927759,744
744,12.4,-1.616,0.913,5.7,55.392,213.309,34.046,51.8,-43.0,6.3,-1.872,1.8,14.084,10.256,22.869,40.883,0.087,0.194,0.346,0.914,0.6462575826713248,0.4054411137051618,5.945838346285352,5.994582971316686,745
745,12.416667,-2.998,2.107,8.007,45.734,242.463,31.318,53.5,-42.0,6.1,-1.414,3.093,15.436,9.845,26.881,41.606,0.083,0.227,0.351,0.904,0.32005704528669093,1.229627366896129,8.713499987166033,8.80565170785218,746
746,12.433333,-5.887,1.924,9.629,27.843,223.839,23.436,55.9,-40.2,3.4,-4.784,4.784,18.472,9.189,30.764,42.221,0.077,0.259,0.355,0.895,-0.2721777600387944,0.2413541472874725,11.443070105637185,11.448850859365757,747
747,12.45,-6.595,3.453,9.261,6.004,197.381,11.613,57.9,-40.7,-0.1,-5.925,3.937,17.406,8.28,34.11,42.708,0.069,0.286,0.358,0.886,-1.4441010516759625,1.502195591989737,11.69792013803971,11.882060216982573,748
748,12.466667,-7.262,1.291,7.079,3.929,177.167,14.876,60.0,-39.5,-2.9,-7.702,3.428,15.483,7.225,37.139,43.086,0.06,0.311,0.361,0.877,-1.3264434255744155,-0.7060326720190486,10.11225156455238,10.223285479727151,749
749,12.483333,-6.678,-0.28,5.426,15.646,176.52,31.588,62.1,-40.1,-5.1,-4.327,0.936,13.416,6.354,40.079,43.558,0.053,0.334,0.363,0.868,-0.5956955950735097,-1.7790929721209838,8.402114909626013,8.609039435384183,750
750,12.5,-7.882,0.176,5.629,3.553,177.311,48.563,63.8,-39.4,-6.9,-8.138,-0.321,14.84,5.642,43.063,44.34,0.047,0.358,0.368,0.857,-1.1102053807890209,-1.6137920762819031,9.487131291754999,9.687235983499113,751
751,12.516667,-9.156,0.966,6.521,-27.956,174.956,59.407,65.8,-39.0,-9.9,-8.1,3.296,13.065,4.514,45.839,45.419,0.037,0.379,0.376,0.845,-1.4860194201740815,-0.8671213151718529,11.15028160665192,11.28223971558839,752
752,12.533333,-9.472,0.147,7.107,-45.865,147.633,83.455,66.6,-37.5,-13.1,-7.455,2.789,14.094,3.456,48.125,47.046,0.028,0.396,0.387,0.832,-0.49824928313671685,-0.9485622550724722,11.794143432233879,11.842712611559902,753
753,12.55,-8.674,1.91,7.009,-46.199,128.649,105.655,67.7,-36.6,-15.6,-8.696,1.959,15.61,2.667,49.97,49.048,0.022,0.409,0.402,0.819,-1.2929349030735975,0.9235114098328595,11.202138323209663,11.314259012414379,754
754,12.566667,-7.621,1.872,6.164,-48.956,141.133,105.531,68.4,-35.6,-17.5,-7.053,2.494,16.254,1.623,51.804,51.131,0.013,0.422,0.417,0.805,-1.2133461842112587,1.1982883582805146,9.832131866877567,9.978923839773506,755
755,12.583333,-6.074,-1.052,5.143,-48.675,168.186,102.071,67.9,-32.1,-18.7,-3.462,-1.486,14.011,0.555,54.017,53.267,0.004,0.438,0.432,0.789,1.2325615218044832,-0.19053177476057426,7.930644282640194,8.028114909491517,756
756,12.6,-6.828,-1.376,5.397,-46.338,180.404,103.811,68.4,-32.0,-19.5,-6.967,-2.644,12.273,-0.66,56.515,55.47,-0.005,0.455,0.446,0.771,1.5057532199479864,-0.1292383685244809,8.680931613871715,8.81150208534277,757
757,12.616667,-8.715,-1.222,5.478,-54.273,182.188,101.023,71.1,-32.6,-24.1,-6.505,-0.766,14.639,-2.124,59.05,57.579,-0.017,0.472,0.46,0.752,0.9943303691957762,-0.3334741528988776,10.312763698749396,10.365953549963455,758
758,12.633333,-8.632,-0.079,6.019,-67.108,170.468,111.475,70.4,-30.2,-27.2,-7.349,3.609,11.696,-3.704,61.372,59.819,-0.029,0.487,0.475,0.733,0.3055592884680969,1.1420418068029463,10.456978532671144,10.523593777792833,759
759,12.65,-8.57,1.222,6.281,-87.53,151.098,121.173,71.2,-28.3,-30.6,-8.856,1.591,15.965,-5.332,63.279,62.39,-0.042,0.498,0.491,0.713,-0.8394478146429915,2.2797055323059325,10.415729213668374,10.695286111180009,760
760,12.666667,-9.638,1.745,6.765,-91.631,117.16,141.681,69.4,-27.4,-32.4,-7.111,6.491,15.511,-6.604,64.74,65.368,-0.052,0.506,0.511,0.693,-1.5396690243461586,2.6677219972236568,11.498433486392742,11.903835264317125,761
761,12.683333,-9.446,0.919,7.167,-90.276,76.437,157.863,70.5,-24.8,-34.4,-5.084,1.077,15.368,-7.29,65.655,68.592,-0.057,0.509,0.532,0.674,-0.7913289916941376,2.9705517183907837,11.488558957296162,11.892744258580523,762
762,12.7,-7.364,5.728,5.764,-63.291,62.038,164.729,70.1,-22.7,-36.1,-6.544,5.587,14.231,-7.441,66.319,71.783,-0.057,0.511,0.553,0.656,-5.604849842291484,3.526042144081436,8.741559417147876,10.966411263489984,763
763,12.716667,-5.065,2.708,5.394,-19.353,51.664,185.592,69.9,-18.4,-36.6,-4.222,5.262,15.266,-6.8,67.274,74.85,-0.052,0.514,0.572,0.637,-2.509535066079554,3.4639991971625124,6.617073999448288,7.879259165683028,764
764,12.733333,-5.07,3.514,5.769,-1.688,26.568,185.483,69.3,-15.5,-37.7,-4.625,5.836,12.948,-5.57,68.205,77.765,-0.042,0.517,0.59,0.618,-3.301417410597498,3.920910576907638,6.712790800322734,8.445972827330195,765
765,12.75,-5.838,5.095,6.173,2.935,-10.664,167.81,69.2,-13.1,-38.2,-5.74,6.697,13.961,-3.876,68.853,80.396,-0.029,0.519,0.606,0.602,-4.870165793931796,4.188008753202473,7.542497320033739,9.906926768680586,766
766,12.766667,-4.319,9.087,5.54,12.611,-41.129,152.896,68.7,-11.6,-37.8,-5.643,6.28,13.455,-1.715,69.03,82.704,-0.013,0.517,0.62,0.59,-8.745727745585508,4.51838529580284,5.91737868644288,11.485596632304304,767
767,12.783333,-1.557,5.764,5.884,14.201,-48.386,131.697,68.6,-7.1,-38.1,0.0,6.707,12.904,0.481,68.852,84.657,0.004,0.514,0.632,0.58,-5.226690596631708,5.481441001127823,3.5923405960788983,8.382684593851781,768
768,12.8,1.366,8.701,3.07,16.412,-12.006,90.35,69.8,-8.0,-36.5,1.458,11.436,9.597,2.238,69.046,86.147,0.017,0.514,0.641,0.571,-8.308444498472408,4.238483976914463,-0.05710160455687463,9.327285618013422,769
769,12.816667,2.522,9.062,2.474,20.31,61.216,34.9,68.2,-7.5,-36.6,3.775,8.732,8.611,2.875,69.943,87.08,0.021,0.518,0.645,0.561,-8.730867474855264,4.062960917350989,-1.3657619560497543,9.726304745379922,770
770,12.833333,4.263,8.881,1.844,44.702,142.11,12.942,67.5,-7.0,-37.3,3.827,12.383,8.322,2.755,72.082,87.766,0.02,0.531,0.646,0.548,-8.640155759630975,3.8099291658082244,-3.3582457028692114,10.022258527896792,771
771,12.85,2.512,10.495,2.24,68.018,194.22,7.404,67.2,-5.0,-41.2,2.833,12.401,9.935,1.37,75.284,87.919,0.01,0.551,0.643,0.532,-10.320926998114137,3.4237459678783932,-1.7969970637246773,11.021468550061737,772
772,12.866667,0.249,12.061,4.984,56.257,203.221,-4.67,67.1,-5.8,-44.7,0.432,11.096,13.394,-0.394,78.884,88.005,-0.003,0.573,0.639,0.514,-11.918573006763333,5.2751132425973815,0.7005538953044406,13.052585107939347,773
773,12.883333,-3.857,12.351,7.902,25.666,161.74,-13.241,65.5,-6.2,-47.5,-2.531,13.816,17.221,-2.419,81.77,88.027,-0.017,0.59,0.635,0.499,-12.433758767522793,7.177934777985866,4.872796859508004,15.16130779319515,774
774,12.9,-5.236,11.806,8.116,7.962,109.564,-21.222,65.7,-7.2,-49.5,-6.498,13.66,14.418,-4.172,83.619,88.018,-0.03,0.601,0.632,0.489,-12.12919343264902,7.032548031969094,6.007721935262271,15.253418895447668,775
775,12.916667,-5.531,10.98,6.887,5.307,68.518,-32.576,64.6,-6.4,-51.5,-4.229,14.046,15.058,-5.55,84.696,87.848,-0.04,0.607,0.629,0.484,-11.389029562730792,5.6883791519059,6.042803839560438,14.091952668101039,776
776,12.933333,-6.656,9.794,5.747,23.809,34.784,-40.121,64.7,-6.0,-53.2,-4.171,11.567,12.61,-6.509,85.402,87.346,-0.047,0.612,0.625,0.482,-10.183612778660178,4.527741993726252,7.003310946442184,13.162552222118626,777
777,12.95,-8.165,9.906,5.29,39.988,-0.024,-36.532,64.8,-7.9,-53.9,-7.176,13.394,11.578,-6.88,85.917,86.536,-0.049,0.616,0.62,0.484,-10.23935464656349,4.09975353366973,8.433729802706583,13.884529556308344,778
778,12.966667,-8.469,9.393,4.45,39.629,-32.565,-31.329,66.0,-11.1,-54.0,-6.269,11.214,11.798,-6.701,86.063,85.637,-0.048,0.618,0.615,0.488,-9.611548959822775,3.475500103032762,8.677207824337792,13.407270788643004,779
779,12.983333,-8.6,9.41,3.294,27.205,-52.378,-20.367,64.9,-9.5,-54.1,-8.38,11.25,10.261,-6.159,85.808,84.876,-0.044,0.618,0.611,0.494,-9.524651885028039,2.4913129799378186,8.74259126947069,13.166568877273987,780
780,13.0,-8.635,8.513,2.055,14.757,-56.756,-13.201,67.1,-10.8,-51.1,-6.823,11.458,10.752,-5.516,85.293,84.378,-0.04,0.615,0.609,0.499,-8.579006128788539,1.3614450017110573,8.706580290189981,12.298675497792434,781
781,13.016667,-7.911,8.605,1.207,5.699,-43.34,-8.324,67.1,-12.0,-50.6,-7.311,10.389,10.254,-4.981,84.769,84.091,-0.036,0.613,0.608,0.504,-8.658770571011896,0.6268970237871695,7.919563581419439,11.751033784310213,782
782,13.033333,-6.719,8.616,0.762,-5.915,-16.257,-3.592,67.3,-11.6,-50.6,-7.654,9.046,11.089,-4.72,84.435,83.993,-0.034,0.611,0.608,0.506,-8.664923685205187,0.3070941702084917,6.692223225520358,10.952673691843465,783
783,13.05,-6.05,8.027,0.784,-16.367,14.182,-2.495,67.1,-10.8,-51.6,-4.952,8.119,7.836,-4.861,84.538,84.13,-0.035,0.611,0.608,0.505,-8.070891890788825,0.3519204331601308,6.032142330542569,10.082156763312101,784
784,13.066667,-6.559,7.301,1.569,-23.995,24.531,0.934,67.4,-11.3,-51.7,-4.752,10.54,8.791,-5.351,84.779,84.481,-0.039,0.612,0.61,0.501,-7.354122579163095,0.9926750726927845,6.61198308306199,9.939157056813219,785
785,13.083333,-7.88,6.769,2.625,-27.408,-1.301,2.533,65.7,-11.1,-52.0,-6.09,9.264,10.22,-5.781,84.686,84.847,-0.042,0.611,0.612,0.5,-6.863656740030442,1.8155424575722172,8.024861851757157,10.714680863189532,786
786,13.1,-8.2,6.838,3.299,-30.86,-42.928,1.481,66.1,-11.2,-50.2,-6.403,8.097,12.697,-5.735,84.033,85.234,-0.041,0.607,0.615,0.501,-6.964808942586655,2.319365144658417,8.42577158003993,11.175045637490701,787
787,13.116667,-7.2,6.844,3.32,-32.511,-75.57,0.148,66.8,-9.1,-50.4,-5.74,7.862,11.675,-5.273,82.823,85.516,-0.038,0.599,0.619,0.506,-6.961034006156945,2.307753333691613,7.4780355786771855,10.473907389317512,788
788,13.133333,-5.718,6.433,3.195,-31.047,-82.49,1.064,67.8,-10.3,-49.3,-4.437,8.479,12.366,-4.615,81.365,85.787,-0.033,0.59,0.623,0.513,-6.520548244442457,2.2634599352054843,6.053613607888925,9.180797242069993,789
789,13.15,-4.529,6.467,2.932,-28.931,-60.224,5.104,68.6,-10.1,-48.7,-3.133,9.567,10.79,-4.01,80.14,86.079,-0.029,0.583,0.626,0.517,-6.527077005568005,2.1117776752400697,4.885510701425497,8.422027903064677,790
790,13.166667,-4.616,6.377,2.986,-27.004,-23.141,3.485,68.6,-9.9,-46.1,-4.048,7.69,11.369,-3.783,79.388,86.421,-0.028,0.578,0.629,0.519,-6.44338837190313,2.0711867031860316,5.008264462802347,8.419606938569043,791
791,13.183333,-4.814,6.475,3.109,-21.654,15.266,-7.022,68.9,-8.8,-46.1,-3.864,8.132,10.791,-4.085,79.162,86.715,-0.03,0.576,0.631,0.519,-6.5723452802323825,2.067579321970057,5.224509093184637,8.64673938545623,792
792,13.2,-5.444,6.681,3.203,-14.027,43.162,-15.303,68.6,-10.0,-46.8,-3.587,9.806,11.002,-4.796,79.407,86.868,-0.035,0.577,0.631,0.517,-6.828322786372937,1.9635541555972715,5.835286539934164,9.194134325753568,793
793,13.216667,-6.424,6.623,3.519,-9.211,48.907,-15.509,68.0,-11.1,-46.6,-5.082,8.628,11.447,-5.697,79.887,86.927,-0.041,0.58,0.631,0.514,-6.83999902125863,2.0416057699416847,6.8236006088663945,9.874981822768081,794
794,13.233333,-7.276,6.608,3.708,-2.894,33.701,-11.121,67.7,-11.4,-46.3,-6.662,8.798,11.003,-6.432,80.318,86.886,-0.047,0.583,0.63,0.511,-6.88028499874219,2.0555827970593077,7.667552523492553,10.505003760113558,795
795,13.25,-7.544,6.693,3.484,2.773,10.775,-6.529,68.0,-8.6,-47.5,-7.441,7.494,10.898,-6.781,80.568,86.768,-0.049,0.584,0.629,0.511,-6.967566766770916,1.7926560678784103,7.879456743512726,10.66988476976204,796
796,13.266667,-7.103,6.849,3.333,3.396,-6.353,-5.71,67.7,-9.3,-48.5,-6.289,8.745,11.207,-6.856,80.623,86.665,-0.05,0.585,0.628,0.511,-7.110026526471018,1.7175133139622294,7.414038697581836,10.414907536795516,797
797,13.283333,-6.729,6.991,3.115,-0.346,-11.472,-6.524,68.6,-10.9,-48.4,-6.043,8.416,11.871,-6.802,80.536,86.591,-0.049,0.584,0.628,0.512,-7.230730067656799,1.5605289824471382,7.00985299301108,10.19101305072268,798
798,13.3,-6.268,7.011,3.221,-7.705,-6.36,-6.529,68.2,-10.2,-48.0,-5.076,7.548,10.791,-6.779,80.384,86.575,-0.049,0.583,0.628,0.513,-7.25197722517725,1.7268896495988166,6.5759763125804325,9.94066325754977,799
799,13.316667,-6.199,6.731,3.073,-12.006,1.431,-5.606,68.4,-9.8,-48.5,-5.864,8.009,10.949,-6.919,80.271,86.66,-0.05,0.582,0.629,0.513,-6.972612017194614,1.5688895674933114,6.488340171622008,9.652838494453329,800
800,13.333333,-6.097,6.614,3.216,-14.794,6.746,-3.482,68.0,-9.8,-48.5,-5.909,7.034,9.85,-7.172,80.201,86.829,-0.052,0.582,0.63,0.512,-6.881581532935017,1.6761521349062032,6.41057022629166,9.553065528928396,801
801,13.35,-5.938,6.22,3.325,-13.188,4.362,-2.69,67.9,-10.3,-48.2,-5.422,8.768,11.321,-7.439,80.13,87.044,-0.054,0.581,0.631,0.511,-6.51525480288685,1.7753237974400027,6.277224646904318,9.219754280890571,802
802,13.366667,-5.884,5.96,3.462,-9.676,-2.863,-5.742,68.6,-10.9,-47.9,-4.732,7.68,11.933,-7.588,79.996,87.162,-0.055,0.58,0.632,0.511,-6.278812232013812,1.8955148065557013,6.253961990070121,9.06247758617918,803
803,13.383333,-5.535,5.781,3.368,-8.153,-9.337,-13.683,68.9,-10.4,-48.6,-6.129,8.08,11.959,-7.693,79.789,87.13,-0.056,0.579,0.632,0.512,-6.094867143550605,1.8494855497665212,5.901830877250899,8.683294881552738,804
804,13.4,-5.158,5.652,3.261,-7.931,-12.609,-20.456,67.7,-11.0,-47.4,-4.252,7.15,12.251,-7.82,79.516,86.975,-0.057,0.577,0.632,0.514,-5.956506541400699,1.7988463867844953,5.519816165326801,8.31770334888183,805
805,13.416667,-4.752,5.567,3.065,-8.643,-11.715,-24.72,67.8,-10.7,-47.8,-2.056,8.592,11.463,-8.003,79.207,86.753,-0.058,0.576,0.631,0.517,-5.854625835267908,1.6645188537204798,5.091164043185272,7.935188592591861,806
806,13.433333,-4.462,5.105,3.067,-7.575,-10.933,-29.652,69.2,-10.5,-47.0,-4.421,6.104,11.959,-8.27,78.902,86.494,-0.06,0.574,0.63,0.52,-5.3972374094278806,1.7322064588260817,4.821436210329183,7.441569592498615,807
807,13.45,-3.634,4.911,3.096,-6.815,-12.923,-37.781,69.3,-10.7,-47.1,-2.445,8.398,11.322,-8.591,78.566,86.118,-0.063,0.573,0.628,0.523,-5.200489206618764,1.9175435864360555,4.023311025257639,6.849021316947407,808
808,13.466667,-2.85,4.495,3.227,-7.04,-18.97,-47.924,69.5,-11.4,-47.0,-3.349,4.969,10.515,-8.948,78.132,85.607,-0.065,0.571,0.625,0.528,-4.78604849372999,2.2223906226709826,3.3008746925518055,6.22423119750544,809
809,13.483333,-2.933,3.683,3.25,-6.782,-28.827,-63.852,69.0,-12.9,-45.3,-3.507,4.058,11.535,-9.351,77.526,84.906,-0.069,0.568,0.622,0.535,-3.9758047669914087,2.2752974520071714,3.4271673375629117,5.720968274689171,810
810,13.5,-3.197,3.245,3.149,-5.085,-45.991,-81.408,69.0,-13.6,-45.0,-0.399,6.139,13.872,-9.734,76.654,83.9,-0.072,0.564,0.617,0.544,-3.523819218056397,2.134592522742313,3.7004388767157086,5.537782498437439,811
811,13.516667,-2.788,3.039,2.788,-2.745,-61.186,-93.446,70.2,-13.8,-45.9,-2.445,3.969,10.595,-10.042,75.52,82.667,-0.074,0.558,0.611,0.556,-3.2653331384094053,1.880039455689177,3.2533767289167916,4.97809290793171,812
812,13.533333,-2.415,2.656,2.432,-0.967,-64.748,-104.071,71.6,-15.9,-43.6,-0.124,5.076,11.127,-10.378,74.262,81.299,-0.077,0.552,0.604,0.569,-2.8359814578292903,1.634810194044083,2.8435523206542204,4.336033325517691,813
813,13.55,-1.972,1.969,1.879,1.118,-52.087,-118.545,72.5,-18.3,-42.4,0.0,5.157,9.62,-10.873,73.05,79.721,-0.081,0.546,0.596,0.583,-2.102386633368356,1.229805050190975,2.316017267284258,3.3610096697272382,814
