Frame,Sub_Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,MFrame,X_LA,Y_LA,Z_LA,X_RA,Y_RA,Z_RA,X_LP,Y_LP,Z_LP,X_RP,Y_RP,Z_RP
238,7,11.7442,-24.1816,-986.622,13.2091,-2.28146,41.457,,,,,,,,,,,,,
238,8,11.5656,-23.9823,-994.161,13.1392,-1.8456,41.3665,,,,,,,,,,,,,
238,9,11.1281,-24.1404,-1000.25,12.8111,-1.5164,42.4002,,,,,,,,,,,,,
239,0,10.911,-24.266,-1007.06,12.6552,-1.36671,42.5812,,,,,,,,,,,,,
239,1,10.8802,-24.1268,-1014.71,12.4039,-0.840638,42.1609,,,,,,,,,,,,,
239,2,11.1131,-24.3195,-1022.29,12.3055,-0.628209,42.488,,,,,,,,,,,,,
239,3,10.7862,-24.1754,-1028.17,11.7908,-0.388387,41.8212,,,,,,,,,,,,,
239,4,10.5903,-24.2585,-1034.92,11.6458,0.0966998,40.7147,,,,,,,,,,,,,
239,5,10.4368,-24.3456,-1043.34,11.5444,0.854781,40.9098,,,,,,,,,,,,,
239,6,10.3555,-24.5511,-1050.77,11.3156,1.29613,41.0386,,,,,,,,,,,,,
239,7,10.376,-24.8955,-1058.27,10.9252,1.37655,41.9932,,,,,,,,,,,,,
239,8,10.4872,-24.8548,-1064.85,10.9613,1.4522,42.8017,,,,,,,,,,,,,
239,9,10.1299,-24.8654,-1071.39,10.8702,1.59915,42.5424,,,,,,,,,,,,,
240,0,9.85252,-25.1289,-1078.32,10.7364,1.69873,42.9893,,,,,,,,,,,,,
240,1,9.80392,-25.2839,-1085.85,10.698,1.91158,42.3149,,,,,,,,,,,,,
240,2,9.70734,-25.2773,-1093.89,10.3812,2.03708,43.6916,,,,,,,,,,,,,
240,3,9.56958,-25.253,-1100.44,10.5665,1.78627,43.7119,,,,,,,,,,,,,
240,4,9.84265,-25.6276,-1107.89,10.6883,1.82015,42.7616,,,,,,,,,,,,,
240,5,9.97668,-25.7675,-1113.93,10.8399,1.91917,42.8009,,,,,,,,,,,,,
240,6,10.0225,-25.9326,-1119.79,10.8163,1.73304,42.8711,,,,,,,,,,,,,
240,7,10.2205,-26.0341,-1126.93,10.8487,1.45818,43.417,,,,,,,,,,,,,
240,8,10.3025,-26.201,-1134.58,11.0791,1.43322,41.6924,,,,,,,,,,,,,
240,9,10.2776,-26.4754,-1141.66,11.3927,1.40594,41.8885,,,,,,,,,,,,,
241,0,10.3067,-26.6575,-1148.57,11.4535,1.01768,42.6535,,,,,,,,,,,,,
241,1,10.5006,-27.217,-1156.07,11.6791,0.942768,42.2962,,,,,,,,,,,,,
241,2,10.3027,-27.551,-1162.15,11.4968,0.833634,41.1746,,,,,,,,,,,,,
241,3,10.6457,-27.4534,-1167.83,11.7115,0.401598,41.3058,,,,,,,,,,,,,
241,4,10.8303,-27.7177,-1175.05,11.8332,0.00842145,41.2528,,,,,,,,,,,,,
241,5,10.8875,-28.0548,-1181.1,11.7537,-0.256817,42.1033,,,,,,,,,,,,,
241,6,11.0734,-28.4694,-1186.37,11.5212,-0.405187,41.7867,,,,,,,,,,,,,
241,7,11.3147,-28.7753,-1192.68,11.4973,-0.132083,42.8284,,,,,,,,,,,,,
241,8,11.4953,-29.141,-1199.23,11.531,-0.128252,43.407,,,,,,,,,,,,,
241,9,11.3864,-29.0971,-1203.11,11.858,-0.0591831,41.6373,,,,,,,,,,,,,
242,0,11.7043,-29.1037,-1208.38,11.6173,0.204239,41.1583,,,,,,,,,,,,,
242,1,12.0228,-29.4662,-1214.5,11.368,-0.0968502,42.3129,,,,,,,,,,,,,
242,2,12.2684,-29.7582,-1220.1,11.4881,-0.154051,41.6774,,,,,,,,,,,,,
242,3,12.2128,-30.185,-1224.07,11.736,0.0591024,42.3188,,,,,,,,,,,,,
242,4,12.216,-30.3848,-1227.72,11.8892,0.0326802,43.5606,,,,,,,,,,,,,
242,5,12.5204,-30.4543,-1233.49,11.657,-0.0791663,43.5545,,,,,,,,,,,,,
242,6,12.6063,-30.6547,-1240.42,11.5784,0.0782829,42.7595,,,,,,,,,,,,,
242,7,12.6532,-31.2469,-1244.51,11.9676,-0.0163212,42.3371,,,,,,,,,,,,,
242,8,12.8215,-31.7968,-1248.4,12.4644,-0.493241,41.6858,,,,,,,,,,,,,
242,9,12.892,-32.0283,-1251.88,12.8408,-0.736422,40.9365,,,,,,,,,,,,,
243,0,13.188,-32.1394,-1255.06,12.8544,-0.529466,41.9217,,,,,,,,,,,,,
243,1,13.3021,-32.2902,-1259.56,12.8097,-0.579739,42.3714,,,,,,,,,,,,,
243,2,13.2444,-32.4784,-1263.49,13.0529,-1.09625,41.7253,,,,,,,,,,,,,
243,3,13.4627,-32.8003,-1265.5,13.1431,-1.37726,41.4434,,,,,,,,,,,,,
243,4,13.4161,-32.858,-1268.41,13.2742,-1.42291,41.0087,,,,,,,,,,,,,
243,5,13.295,-33.0118,-1272.15,13.4109,-1.60759,40.8367,,,,,,,,,,,,,
243,6,13.6854,-33.4869,-1274.66,13.6243,-1.71471,40.7981,,,,,,,,,,,,,
243,7,13.8819,-33.6772,-1276.24,13.6403,-2.02013,41.489,,,,,,,,,,,,,
243,8,13.8973,-33.798,-1277.75,13.7359,-2.35798,41.55,,,,,,,,,,,,,
243,9,13.8254,-33.8098,-1280.22,13.3731,-2.59152,41.051,,,,,,,,,,,,,
244,0,13.8903,-33.9238,-1282.98,13.0951,-2.93608,40.4759,,,,,,,,,,,,,
244,1,13.8676,-34.2016,-1285.17,13.0011,-2.71058,40.0833,,,,,,,,,,,,,
244,2,13.7095,-34.3419,-1286.62,13.1226,-2.51196,39.7952,,,,,,,,,,,,,
244,3,13.6053,-34.4178,-1288.15,13.193,-2.37968,40.3048,,,,,,,,,,,,,
244,4,13.846,-34.3704,-1289.63,12.7968,-2.58021,40.2945,,,,,,,,,,,,,
244,5,13.9982,-34.398,-1290.46,12.59,-2.83686,40.4468,,,,,,,,,,,,,
244,6,13.7335,-34.6484,-1290.91,12.8836,-2.34111,40.9468,,,,,,,,,,,,,
244,7,13.8734,-34.9408,-1291.82,12.7854,-1.96791,41.6304,,,,,,,,,,,,,
244,8,13.7684,-35.1076,-1293.14,12.851,-1.33511,42.7431,,,,,,,,,,,,,
244,9,13.7871,-35.0618,-1293.39,12.9579,-1.21193,43.347,,,,,,,,,,,,,
245,0,14.1857,-35.3597,-1292.74,13.003,-0.697581,43.4156,,,,,,,,,,,,,
245,1,13.7715,-35.4633,-1293.19,12.7796,-0.634575,43.3078,,,,,,,,,,,,,
245,2,13.583,-35.5391,-1292.94,12.1828,-0.782862,43.0198,,,,,,,,,,,,,
245,3,13.4106,-35.7041,-1292.44,11.8838,-0.797675,41.9016,,,,,,,,,,,,,
245,4,13.3517,-35.8221,-1291.61,12.059,-0.655184,42.5648,,,,,,,,,,,,,
245,5,13.4744,-36.1511,-1291.48,11.9628,-0.526294,43.9579,,,,,,,,,,,,,
245,6,13.4984,-36.5513,-1290.85,11.4574,-0.421235,42.5775,,,,,,,,,,,,,
245,7,13.5279,-36.7787,-1290.93,11.3609,-0.545937,41.2254,,,,,,,,,,,,,
245,8,13.4359,-37.1627,-1289.2,11.451,-0.338568,41.6244,,,,,,,,,,,,,
245,9,13.4458,-37.2693,-1287.34,11.3411,-0.427712,40.8955,,,,,,,,,,,,,
246,0,13.2311,-37.3326,-1285.79,11.1032,-0.713335,40.8366,,,,,,,,,,,,,
246,1,13.4137,-37.7501,-1284.71,11.2707,-0.848102,42.022,,,,,,,,,,,,,
246,2,13.1317,-37.8882,-1284.15,11.4802,-0.900518,42.4122,,,,,,,,,,,,,
246,3,13.0442,-38.324,-1281.43,11.3874,-0.900095,43.0987,,,,,,,,,,,,,
246,4,13.1341,-38.6496,-1279.81,11.0651,-0.818653,43.4873,,,,,,,,,,,,,
246,5,12.8278,-38.6504,-1278.12,11.3168,-0.872977,43.5244,,,,,,,,,,,,,
246,6,12.6143,-38.9142,-1274.94,11.3123,-0.724026,43.4873,,,,,,,,,,,,,
246,7,12.6407,-39.2247,-1273.37,11.1305,-0.609616,42.0092,,,,,,,,,,,,,
246,8,12.5436,-39.5313,-1270.1,10.9642,-0.573573,42.057,,,,,,,,,,,,,
246,9,12.3215,-39.8129,-1266.72,10.8545,-0.56425,42.9128,,,,,,,,,,,,,
247,0,12.3749,-40.0379,-1264.9,10.5498,-0.253373,42.0808,,,,,,,,,,,,,
247,1,12.251,-40.4831,-1261.85,10.4045,-0.00917477,41.1156,,,,,,,,,,,,,
247,2,12.0853,-40.9925,-1258.86,10.5239,0.0091304,40.5786,,,,,,,,,,,,,
247,3,12.2993,-41.3894,-1255.99,10.6328,0.341926,40.1475,,,,,,,,,,,,,
247,4,12.3379,-41.6679,-1253.38,10.2248,0.809113,41.0831,,,,,,,,,,,,,
247,5,12.4405,-42.2742,-1249.65,10.0151,0.917774,41.7949,,,,,,,,,,,,,
247,6,12.3424,-42.7292,-1247.26,10.0139,1.10179,41.1467,,,,,,,,,,,,,
247,7,12.1393,-42.7454,-1244.84,10.0597,1.08403,42.2315,,,,,,,,,,,,,
247,8,12.3022,-43.0043,-1241.23,10.2801,1.11451,42.2578,,,,,,,,,,,,,
247,9,12.2176,-43.6595,-1238.36,9.83607,1.45169,42.155,,,,,,,,,,,,,
248,0,12.1659,-44.5908,-1235.42,9.58074,1.45014,43.2677,,,,,,,,,,,,,
248,1,11.9821,-44.9267,-1231.07,9.92977,1.53653,43.1198,,,,,,,,,,,,,
248,2,12.2091,-44.9997,-1226.48,10.003,1.2779,43.2321,,,,,,,,,,,,,
248,3,12.1503,-45.4987,-1223.85,10.2065,1.0245,44.1293,,,,,,,,,,,,,
248,4,12.2172,-46.0607,-1221.34,10.2514,0.997224,44.162,,,,,,,,,,,,,
248,5,12.3065,-46.6892,-1218.45,10.4917,0.924518,43.6254,,,,,,,,,,,,,
248,6,12.2509,-47.1414,-1214.05,10.7663,1.05417,42.5488,,,,,,,,,,,,,
248,7,12.3155,-47.5449,-1209.31,10.7208,0.996411,41.6524,,,,,,,,,,,,,
248,8,12.4114,-47.7885,-1206.8,10.9982,0.612843,42.1937,,,,,,,,,,,,,
248,9,12.3243,-48.1723,-1203.86,11.2461,0.485849,41.7255,,,,,,,,,,,,,
249,0,12.4062,-48.541,-1199.07,11.1819,0.492822,40.758,,,,,,,,,,,,,
249,1,12.2813,-49.0669,-1195.41,11.0735,-0.0776305,41.7296,,,,,,,,,,,,,
249,2,12.2856,-49.6299,-1192.66,10.9559,-0.555621,42.0869,,,,,,,,,,,,,
249,3,12.5429,-50.19,-1189.37,11.0389,-0.628367,42.1235,,,,,,,,,,,,,
249,4,12.5928,-50.1406,-1184.99,11.0224,-1.154,41.8006,,,,,,,,,,,,,
249,5,12.4484,-50.2087,-1181.84,11.1985,-1.52867,42.1988,,,,,,,,,,,,,
249,6,12.2166,-50.528,-1179.05,11.363,-1.5168,43.0237,,,,,,,,,,,,,
249,7,12.5035,-50.7755,-1175.11,11.5281,-1.46987,42.8079,,,,,,,,,,,,,
249,8,12.7103,-51.0722,-1172.29,11.474,-1.64687,41.7676,,,,,,,,,,,,,
249,9,12.4331,-51.2268,-1169.1,11.7771,-1.60809,41.4813,,,,,,,,,,,,,
250,0,12.4494,-51.7853,-1165.09,12.0521,-1.66035,42.0563,,,,,,,,,,,,,
250,1,12.6767,-52.0921,-1161,11.8867,-1.5245,41.4801,,,,,,,,,,,,,
250,2,12.7518,-52.0236,-1158.49,12.1331,-1.19131,41.5511,,,,,,,,,,,,,
250,3,12.7383,-52.4096,-1155.36,12.5354,-0.937407,43.0567,,,,,,,,,,,,,
250,4,12.4521,-52.8759,-1152.47,12.6995,-0.596594,42.5904,,,,,,,,,,,,,
250,5,12.328,-52.8649,-1148.67,12.7367,-0.652346,41.9085,,,,,,,,,,,,,
250,6,12.1295,-52.9257,-1145.58,12.9841,-0.631862,42.1947,,,,,,,,,,,,,
250,7,12.4307,-52.7261,-1143.76,13.2317,-0.628962,42.661,,,,,,,,,,,,,
250,8,12.6663,-52.9062,-1140.54,13.2321,-0.620673,42.2321,,,,,,,,,,,,,
250,9,12.5353,-53.0306,-1137.16,13.0303,-0.785647,43.3057,,,,,,,,,,,,,
251,0,12.5994,-53.2344,-1134.51,12.8673,-1.32155,42.4873,,,,,,,,,,,,,
251,1,12.4788,-53.0817,-1132.42,12.9139,-1.63438,42.5548,,,,,,,,,,,,,
251,2,12.2406,-52.9768,-1130.2,12.888,-1.83764,42.0226,,,,,,,,,,,,,
251,3,12.4499,-53.3919,-1128.26,12.8884,-1.86707,41.1943,,,,,,,,,,,,,
251,4,12.5833,-53.3112,-1126.95,13.0081,-2.05829,41.3732,,,,,,,,,,,,,
251,5,12.6263,-53.1865,-1124.6,13.09,-1.70163,40.8012,,,,,,,,,,,,,
251,6,12.5515,-53.21,-1120.93,13.1635,-1.65467,39.8315,,,,,,,,,,,,,
251,7,12.2535,-53.0557,-1118.75,13.3113,-2.10292,40.761,,,,,,,,,,,,,
251,8,12.1614,-52.8009,-1119.12,13.5226,-2.21178,41.1981,,,,,,,,,,,,,
251,9,12.3123,-52.7127,-1117.21,13.3422,-2.64532,40.3739,,,,,,,,,,,,,
252,0,11.924,-52.8692,-1114.89,12.8295,-2.74464,39.5838,,,,,,,,,,,,,
252,1,11.8526,-52.7975,-1113.47,12.8555,-2.98065,40.1534,,,,,,,,,,,,,
252,2,11.9406,-52.3826,-1111.14,13.1315,-3.09951,40.4093,,,,,,,,,,,,,
252,3,12.2435,-52.4194,-1109.78,13.368,-2.64693,40.9429,,,,,,,,,,,,,
252,4,12.3033,-52.2855,-1108.77,13.2306,-2.32518,40.804,,,,,,,,,,,,,
252,5,12.0795,-52.0007,-1107.22,13.0913,-2.21471,41.4426,,,,,,,,,,,,,
252,6,11.9031,-51.8907,-1106.38,13.3553,-1.95517,41.8431,,,,,,,,,,,,,
252,7,12.1496,-52.0045,-1104.99,13.4942,-1.88947,41.1976,,,,,,,,,,,,,
252,8,12.1275,-51.7835,-1104.24,13.7768,-1.85899,42.0865,,,,,,,,,,,,,
252,9,12.0575,-51.7784,-1103.35,13.6491,-1.33679,42.4504,,,,,,,,,,,,,
253,0,12.0231,-51.2388,-1102.09,13.3697,-0.503417,41.6237,,,,,,,,,,,,,
253,1,11.7775,-50.961,-1100.8,12.8657,-0.26422,42.1188,,,,,,,,,,,,,
253,2,11.8263,-51.0709,-1100.34,12.7707,-0.3392,42.0549,,,,,,,,,,,,,
253,3,12.1598,-51.0276,-1100.51,12.7272,-0.14912,40.9788,,,,,,,,,,,,,
253,4,12.0967,-50.7109,-1100.04,12.1323,-0.161302,40.8666,,,,,,,,,,,,,
253,5,12.1933,-50.7942,-1097.87,12.0093,-0.199221,41.4033,,,,,,,,,,,,,
253,6,12.3181,-50.7097,-1096.11,11.8911,0.08518,42.1551,,,,,,,,,,,,,
253,7,12.2989,-50.3912,-1096.38,11.7507,0.361463,42.5152,,,,,,,,,,,,,
253,8,12.6492,-50.4635,-1096.4,11.9065,0.271259,41.873,,,,,,,,,,,,,
253,9,12.73,-50.4656,-1095.68,11.9174,0.0512628,42.5098,,,,,,,,,,,,,
254,0,12.5708,-49.8781,-1095.6,11.9165,-0.075464,43.9832,,,,,,,,,,,,,
254,1,12.4988,-49.4443,-1095.75,11.7621,-0.00415273,43.9546,,,,,,,,,,,,,
254,2,12.8564,-49.6563,-1096.08,11.7709,-0.315805,42.6314,,,,,,,,,,,,,
254,3,12.9478,-49.8144,-1096.31,12.1095,-0.435061,43.3691,,,,,,,,,,,,,
254,4,12.6803,-49.3649,-1095.65,12.2216,-0.314597,42.9221,,,,,,,,,,,,,
254,5,12.6099,-48.7766,-1094.78,11.7202,-0.409442,42.9416,,,,,,,,,,,,,
254,6,12.8037,-48.6838,-1094.72,11.4856,-0.0471864,42.9527,,,,,,,,,,,,,
254,7,12.9578,-48.6386,-1093.84,11.8148,0.194967,41.0217,,,,,,,,,,,,,
254,8,12.8189,-48.5057,-1093.31,11.5898,0.292378,40.6467,,,,,,,,,,,,,
254,9,12.8542,-47.9894,-1094.07,11.6396,0.0313547,41.6169,,,,,,,,,,,,,
255,0,12.8302,-47.7403,-1094.09,11.7252,0.0929105,42.6188,,,,,,,,,,,,,
255,1,12.9773,-47.6315,-1092.67,11.3032,0.458897,42.7319,,,,,,,,,,,,,
255,2,13.0104,-47.5557,-1093.43,10.9723,0.184838,42.7287,,,,,,,,,,,,,
255,3,13.1805,-47.2825,-1095.24,10.9527,0.0887464,43.0888,,,,,,,,,,,,,
255,4,13.1468,-46.8345,-1095.64,10.4432,0.251581,43.2344,,,,,,,,,,,,,
255,5,12.7027,-46.5894,-1095.27,10.3989,0.423589,42.1667,,,,,,,,,,,,,
255,6,12.6583,-46.3976,-1095.06,10.3502,0.241962,41.652,,,,,,,,,,,,,
255,7,12.9666,-46.2276,-1094.84,10.3549,0.275189,42.1174,,,,,,,,,,,,,
255,8,13.0722,-46.0417,-1095.28,10.4565,0.643761,42.0154,,,,,,,,,,,,,
255,9,13.0868,-45.7944,-1096.24,10.3542,1.09276,41.9025,,,,,,,,,,,,,
256,0,12.9903,-45.4657,-1096.18,10.2167,1.02326,41.7622,,,,,,,,,,,,,
256,1,12.9685,-45.3471,-1097.35,10.6526,0.704696,42.5783,,,,,,,,,,,,,
256,2,13.1357,-45.1552,-1098.82,11.0154,0.614368,42.7005,,,,,,,,,,,,,
256,3,13.4454,-44.7669,-1098.28,10.787,0.995848,43.0809,,,,,,,,,,,,,
256,4,13.4515,-44.3615,-1098.72,11.0567,0.766733,42.6327,,,,,,,,,,,,,
256,5,13.3913,-44.2045,-1100.8,11.4385,0.214402,42.2987,,,,,,,,,,,,,
256,6,12.9581,-43.9167,-1101.57,11.5755,0.311686,42.1975,,,,,,,,,,,,,
256,7,12.9867,-43.3321,-1100.88,11.5236,0.0962085,41.6596,,,,,,,,,,,,,
256,8,13.0523,-42.8088,-1101.68,11.6682,-0.218586,41.8669,,,,,,,,,,,,,
256,9,12.9878,-42.2586,-1102.61,11.6006,-0.44817,41.5206,,,,,,,,,,,,,
257,0,13.2008,-42.2176,-1103.72,11.5605,-0.470356,41.4027,,,,,,,,,,,,,
257,1,13.3874,-41.944,-1105.18,11.609,-0.69645,40.7693,,,,,,,,,,,,,
257,2,13.3869,-41.5063,-1105.28,11.6197,-1.23002,40.5065,,,,,,,,,,,,,
257,3,13.1882,-41.1492,-1106.77,11.6936,-1.50747,41.1517,,,,,,,,,,,,,
257,4,13.1056,-40.6803,-1107.45,11.7848,-1.48831,41.9762,,,,,,,,,,,,,
257,5,12.9792,-40.1109,-1107.95,11.9037,-1.47784,41.5971,,,,,,,,,,,,,
257,6,12.9253,-39.587,-1109.08,12.2324,-1.54909,41.299,,,,,,,,,,,,,
257,7,12.7811,-38.9719,-1110.91,12.2018,-1.64109,41.4453,,,,,,,,,,,,,
257,8,12.391,-38.5978,-1112.79,12.1353,-1.92566,40.7022,,,,,,,,,,,,,
257,9,12.3998,-38.0912,-1112.75,12.1374,-1.95863,40.2967,,,,,,,,,,,,,
258,0,12.7192,-37.8571,-1114.08,12.3443,-1.86353,40.1562,,,,,,,,,,,,,
258,1,12.519,-37.4064,-1115.13,12.1876,-2.1642,40.3302,,,,,,,,,,,,,
258,2,12.2365,-36.5221,-1115.63,12.2079,-2.28789,40.7636,,,,,,,,,,,,,
258,3,12.0749,-35.9072,-1118.05,12.3482,-2.06738,40.5898,,,,,,,,,,,,,
258,4,11.8042,-35.7191,-1120.43,12.1663,-2.06381,41.4319,,,,,,,,,,,,,
258,5,11.5363,-35.3861,-1121.53,12.4615,-1.94636,41.2079,,,,,,,,,,,,,
258,6,11.5928,-34.5973,-1122.44,12.7153,-2.05808,41.187,,,,,,,,,,,,,
258,7,11.3983,-33.8834,-1123.54,12.832,-2.08948,41.5195,,,,,,,,,,,,,
258,8,11.322,-33.2382,-1125.1,13.0336,-1.93906,41.8694,,,,,,,,,,,,,
258,9,11.1355,-32.6261,-1128.52,12.9449,-1.76563,42.1621,,,,,,,,,,,,,
259,0,10.9282,-32.1905,-1130.78,12.9681,-1.6989,42.057,,,,,,,,,,,,,
259,1,10.8095,-31.4256,-1132.57,13.0343,-1.52703,41.8781,,,,,,,,,,,,,
259,2,10.7641,-30.8067,-1133.81,13.0426,-1.47678,42.016,,,,,,,,,,,,,
259,3,10.8613,-30.4962,-1135.33,12.927,-1.86046,41.9508,,,,,,,,,,,,,
259,4,10.5842,-29.9179,-1136.83,12.7246,-1.92462,41.9109,,,,,,,,,,,,,
259,5,10.013,-29.1228,-1138.62,12.4068,-2.22223,41.7731,,,,,,,,,,,,,
259,6,10.0213,-28.4625,-1139.55,12.348,-2.69467,42.0517,,,,,,,,,,,,,
259,7,10.2067,-28.1023,-1141.3,12.5589,-2.66348,40.9668,,,,,,,,,,,,,
259,8,10.0239,-27.5586,-1144.69,12.5715,-2.52435,40.3301,,,,,,,,,,,,,
259,9,9.59009,-26.7877,-1145.75,12.5417,-2.44981,41.2925,,,,,,,,,,,,,
260,0,9.90775,-26.2874,-1148.3,12.5061,-2.60107,42.2311,,,,,,,,,,,,,
260,1,9.84606,-25.8412,-1149.76,12.3606,-2.6543,41.1485,,,,,,,,,,,,,
260,2,9.55969,-25.1904,-1151.06,12.2032,-2.35463,41.1445,,,,,,,,,,,,,
260,3,9.57981,-24.4364,-1153.42,12.0924,-2.32092,41.5937,,,,,,,,,,,,,
260,4,9.38731,-23.8769,-1154.03,11.5941,-2.30902,42.4006,,,,,,,,,,,,,
260,5,9.35699,-23.3944,-1154.9,11.3001,-2.0178,42.9553,,,,,,,,,,,,,
260,6,9.50526,-22.6659,-1156.91,11.2636,-1.70435,42.9869,,,,,,,,,,,,,
260,7,9.33842,-22.069,-1157.7,10.9839,-1.8136,41.0499,,,,,,,,,,,,,
260,8,9.09614,-21.4471,-1158.91,11.1921,-1.41997,41.2387,,,,,,,,,,,,,
260,9,9.35467,-20.8328,-1161.94,11.3442,-0.84909,42.7634,,,,,,,,,,,,,
261,0,9.36077,-20.118,-1163.44,11.4313,-0.717732,41.8935,,,,,,,,,,,,,
261,1,8.96498,-19.4514,-1164.57,11.4079,-0.312457,41.0828,,,,,,,,,,,,,
261,2,8.81918,-19.0994,-1166.03,11.2849,0.18567,40.4465,,,,,,,,,,,,,
261,3,8.61461,-18.4718,-1166.76,11.1571,0.283246,41.4854,,,,,,,,,,,,,
261,4,8.58646,-17.8014,-1168,11.27,0.437916,42.6223,,,,,,,,,,,,,
261,5,8.56427,-17.5165,-1170.22,11.3749,0.515524,41.8495,,,,,,,,,,,,,
261,6,8.51205,-16.6927,-1171.07,11.2198,0.641101,43.0557,,,,,,,,,,,,,
261,7,8.19948,-15.8081,-1173.14,10.964,0.482129,43.3584,,,,,,,,,,,,,
261,8,8.25733,-15.3234,-1174.8,10.8768,0.672425,43.857,,,,,,,,,,,,,
261,9,8.46787,-14.9111,-1175.42,10.9225,0.77359,42.9775,,,,,,,,,,,,,
262,0,8.20187,-14.5284,-1175.15,10.807,0.685058,42.2188,,,,,,,,,,,,,
262,1,8.03116,-14.0857,-1176.11,10.74,0.540977,42.1987,,,,,,,,,,,,,
262,2,8.01562,-13.7191,-1177.45,10.355,0.342725,41.8716,,,,,,,,,,,,,
262,3,7.88067,-13.1886,-1178.53,10.5041,0.340407,41.3763,,,,,,,,,,,,,
262,4,7.76979,-12.599,-1179.12,10.8056,0.569192,40.8695,,,,,,,,,,,,,
262,5,8.04859,-12.282,-1179.75,10.4818,0.376417,41.9879,,,,,,,,,,,,,
262,6,8.14294,-12.0728,-1180.74,10.202,0.174262,42.1364,,,,,,,,,,,,,
262,7,7.8214,-11.4462,-1180.8,10.5413,0.384481,41.7237,,,,,,,,,,,,,
262,8,7.91846,-10.9598,-1181,10.6714,0.274684,41.6924,,,,,,,,,,,,,
262,9,7.78537,-10.8048,-1181.02,10.4422,0.157495,42.3574,,,,,,,,,,,,,
263,0,7.71917,-10.3755,-1181.84,10.8066,0.0626724,42.1369,,,,,,,,,,,,,
263,1,7.83209,-10.1113,-1183.29,10.9665,0.0770493,42.0404,,,,,,,,,,,,,
263,2,7.61192,-9.72183,-1183.92,10.9332,0.26074,42.0192,,,,,,,,,,,,,
263,3,7.46239,-9.23714,-1183.67,11.2043,0.55418,41.5869,,,,,,,,,,,,,
263,4,7.70524,-8.76683,-1183.04,11.1402,0.543499,41.6494,,,,,,,,,,,,,
263,5,7.65545,-8.38076,-1183.99,11.3672,0.323188,41.587,,,,,,,,,,,,,
263,6,7.41868,-8.16284,-1184.58,11.6053,0.329873,41.4395,,,,,,,,,,,,,
263,7,7.38728,-7.87227,-1183.83,11.9351,0.526304,42.5977,,,,,,,,,,,,,
263,8,7.21369,-7.50873,-1184.28,12.021,0.216998,42.676,,,,,,,,,,,,,
263,9,7.02487,-7.2778,-1184.04,12.1228,0.30946,41.8407,,,,,,,,,,,,,
264,0,6.87461,-7.24687,-1182.82,11.8972,0.41124,41.5129,,,,,,,,,,,,,
264,1,6.81062,-6.65401,-1183.65,11.9552,0.298041,41.7557,,,,,,,,,,,,,
264,2,6.88578,-6.10919,-1183.58,12.1018,0.326682,42.0828,,,,,,,,,,,,,
264,3,7.05486,-6.08502,-1183.64,12.1804,0.0498034,42.2628,,,,,,,,,,,,,
264,4,6.89971,-5.72432,-1183.68,12.3563,-0.0764786,42.6529,,,,,,,,,,,,,
264,5,6.34554,-5.0171,-1183.79,12.387,-0.155392,41.8248,,,,,,,,,,,,,
264,6,6.15444,-4.66093,-1183.83,12.395,-0.196368,41.9245,,,,,,,,,,,,,
264,7,6.12606,-4.67489,-1182.9,12.5756,-0.424381,43.2537,,,,,,,,,,,,,
264,8,6.3087,-4.33809,-1182.67,12.6101,-0.669597,42.512,,,,,,,,,,,,,
264,9,6.36146,-3.96313,-1181.96,12.7157,-0.923461,41.937,,,,,,,,,,,,,
265,0,6.44832,-3.83304,-1182.04,12.7505,-1.2654,41.215,,,,,,,,,,,,,
265,1,6.47357,-3.39515,-1182.02,13.1514,-1.39709,40.3363,,,,,,,,,,,,,
265,2,6.35364,-3.29453,-1180.64,13.3402,-1.55647,40.819,,,,,,,,,,,,,
265,3,6.33468,-3.05353,-1179.43,13.2463,-1.88683,40.9511,,,,,,,,,,,,,
265,4,6.21035,-2.65432,-1179.39,13.0867,-2.23017,40.3088,,,,,,,,,,,,,
265,5,6.55092,-2.47473,-1178.35,13.1878,-2.46862,41.4823,,,,,,,,,,,,,
265,6,6.48154,-2.41748,-1177.98,13.1529,-2.65304,41.3687,,,,,,,,,,,,,
265,7,6.075,-2.58108,-1178.38,13.1557,-2.94589,40.6559,,,,,,,,,,,,,
265,8,6.23548,-2.32151,-1178.3,13.5446,-2.55754,40.415,,,,,,,,,,,,,
265,9,6.04852,-1.89314,-1176.32,13.5119,-2.4453,40.4017,,,,,,,,,,,,,
266,0,5.99909,-1.93601,-1174.61,13.6627,-2.47268,40.9701,,,,,,,,,,,,,
266,1,6.01023,-1.83754,-1174.52,13.8898,-2.24757,41.6868,,,,,,,,,,,,,
266,2,6.08842,-1.62899,-1173.35,14.0211,-1.57749,42.1934,,,,,,,,,,,,,
266,3,6.16815,-1.74775,-1172.11,13.9,-1.15805,42.3418,,,,,,,,,,,,,
266,4,6.00109,-1.51878,-1172.42,13.5063,-1.18796,42.3418,,,,,,,,,,,,,
266,5,5.93193,-1.32169,-1170.92,13.12,-1.12939,42.3418,,,,,,,,,,,,,
266,6,5.98065,-1.6491,-1169.16,12.995,-1.26155,42.1318,,,,,,,,,,,,,
266,7,6.10838,-1.67152,-1168.58,12.9619,-1.55746,41.7736,,,,,,,,,,,,,
